nhgis0003_ds215_20155_2015_zcta,,
GISJOIN,NAME_E,ADNKE001
GIS Join Match Code,Estimates: Area Name,Estimates: Median household income in the past 12 months (in 2015 inflation-adjusted dollars)
G25540,25540,28702
G25541,25541,46557
G25545,25545,60821
G25547,25547,
G25550,25550,38588
G25555,25555,42619
G25557,25557,38983
G25559,25559,48229
G25560,25560,70714
G25564,25564,31433
G25565,25565,37973
G25567,25567,26944
G25570,25570,26609
G25571,25571,34432
G25573,25573,24143
G25601,25601,44614
G25606,25606,36111
G25607,25607,34702
G25608,25608,30845
G25611,25611,65521
G25617,25617,39516
G25621,25621,32468
G25624,25624,
G25625,25625,32703
G25628,25628,34769
G25630,25630,38750
G25632,25632,23750
G25634,25634,41667
G25635,25635,53135
G25637,25637,38347
G25638,25638,26042
G25639,25639,18456
G25644,25644,
G25646,25646,32283
G25647,25647,34375
G25649,25649,38650
G25650,25650,34286
G25651,25651,30536
G25652,25652,33571
G25653,25653,54779
G25654,25654,34727
G25661,25661,37667
G25666,25666,29803
G25669,25669,32500
G25670,25670,39669
G25671,25671,43514
G25672,25672,19135
G25674,25674,34537
G25676,25676,24828
G25678,25678,19810
G25688,25688,
G25690,25690,
G25692,25692,27609
G25696,25696,48125
G25699,25699,12961
G25701,25701,36063
G25702,25702,29201
G25703,25703,15831
G25704,25704,36524
G25705,25705,40825
G25801,25801,38585
G25810,25810,40125
G25811,25811,56515
G25812,25812,40980
G25813,25813,43061
G25817,25817,41250
G25818,25818,67730
G25820,25820,26429
G25823,25823,35882
G25825,25825,56154
G25826,25826,86500
G25827,25827,40449
G25831,25831,37628
G25832,25832,61332
G25836,25836,26088
G25837,25837,29417
G25839,25839,68229
G25840,25840,37892
G25841,25841,37188
G25843,25843,41696
G25844,25844,40313
G25845,25845,34188
G25846,25846,20750
G25848,25848,18050
G25849,25849,
G25853,25853,
G25854,25854,42955
G25855,25855,
G25857,25857,31429
G25862,25862,38036
G25864,25864,28864
G25865,25865,60625
G25868,25868,46111
G25870,25870,
G25871,25871,36786
G25873,25873,38938
G25875,25875,
G25876,25876,81198
G25878,25878,27448
G25879,25879,22548
G25880,25880,34006
G25882,25882,40417
G25901,25901,36166
G25902,25902,
G25904,25904,29338
G25906,25906,53450
G25907,25907,
G25908,25908,
G25911,25911,
G25913,25913,38750
G25915,25915,26159
G25916,25916,
G25917,25917,30898
G25918,25918,43933
G25920,25920,43802
G25921,25921,39688
G25922,25922,51635
G25928,25928,27550
G25932,25932,
G25936,25936,80179
G25938,25938,42813
G25942,25942,
G25951,25951,35713
G25958,25958,29816
G25962,25962,31656
G25969,25969,36500
G25971,25971,72981
G25972,25972,28077
G25976,25976,36840
G25977,25977,
G25978,25978,39792
G25979,25979,42344
G25981,25981,35673
G25984,25984,35299
G25985,25985,15913
G25989,25989,46889
G26003,26003,41423
G26030,26030,39464
G26031,26031,31786
G26032,26032,56477
G26033,26033,41012
G26034,26034,36644
G26035,26035,42917
G26036,26036,71667
G26037,26037,51334
G26038,26038,48244
G26039,26039,57159
G26040,26040,41150
G26041,26041,41810
G26047,26047,45373
G26050,26050,34866
G26055,26055,62500
G26056,26056,
G26059,26059,40000
G26060,26060,52500
G26062,26062,40887
G26070,26070,41430
G26074,26074,33333
G26075,26075,49167
G26101,26101,32296
G26104,26104,42833
G26105,26105,46333
G26133,26133,36909
G26134,26134,39688
G26136,26136,36719
G26137,26137,30068
G26138,26138,39393
G26141,26141,19970
G26142,26142,43652
G26143,26143,37425
G26146,26146,48409
G26147,26147,40727
G26148,26148,27604
G26149,26149,34095
G26150,26150,51716
G26151,26151,30968
G26152,26152,
G26155,26155,42166
G26159,26159,38100
G26160,26160,44261
G26161,26161,46563
G26164,26164,35518
G26167,26167,32386
G26169,26169,38281
G26170,26170,44358
G26175,26175,42179
G26178,26178,50625
G26180,26180,37893
G26181,26181,60018
G26184,26184,39024
G26187,26187,58971
G26201,26201,42097
G26202,26202,59250
G26203,26203,
G26205,26205,34526
G26206,26206,22083
G26208,26208,42578
G26209,26209,21719
G26215,26215,26836
G26217,26217,
G26218,26218,41771
G26222,26222,36553
G26224,26224,47361
G26228,26228,
G26230,26230,29688
G26234,26234,39375
G26236,26236,
G26237,26237,38636
G26238,26238,45523
G26241,26241,40736
G26250,26250,39549
G26253,26253,42563
G26254,26254,43750
G26257,26257,35789
G26259,26259,
G26260,26260,41847
G26261,26261,27340
G26263,26263,48056
G26264,26264,43281
G26266,26266,
G26267,26267,
G26268,26268,31406
G26269,26269,48021
G26270,26270,26447
G26271,26271,55625
G26273,26273,37574
G26275,26275,28409
G26276,26276,57750
G26278,26278,58068
G26280,26280,30333
G26282,26282,
G26283,26283,46250
G26285,26285,33409
G26287,26287,34214
G26288,26288,29233
G26291,26291,95795
G26292,26292,37344
G26293,26293,38542
G26294,26294,42736
G26296,26296,68362
G26298,26298,
G26301,26301,37291
G26320,26320,41000
G26321,26321,39167
G26323,26323,30625
G26325,26325,15469
G26327,26327,
G26330,26330,66734
G26335,26335,41667
G26337,26337,34779
G26338,26338,28854
G26339,26339,51875
G26342,26342,52917
G26343,26343,
G26346,26346,50769
G26347,26347,42250
G26348,26348,30385
G26349,26349,64500
G26351,26351,34281
G26354,26354,39076
G26361,26361,31875
G26362,26362,40855
G26366,26366,
G26369,26369,39760
G26372,26372,34722
G26374,26374,42313
G26376,26376,37440
G26377,26377,27011
G26378,26378,49844
G26384,26384,36389
G26385,26385,46106
G26386,26386,38587
G26404,26404,40060
G26405,26405,36136
G26408,26408,54188
G26410,26410,34722
G26411,26411,35833
G26412,26412,
G26415,26415,39205
G26416,26416,32275
G26419,26419,31696
G26421,26421,15833
G26422,26422,
G26424,26424,
G26425,26425,31681
G26426,26426,42256
G26430,26430,64444
G26431,26431,36663
G26435,26435,32955
G26436,26436,30987
G26437,26437,28438
G26438,26438,
G26440,26440,56615
G26443,26443,58000
G26444,26444,45926
G26447,26447,36979
G26448,26448,36433
G26451,26451,51250
G26452,26452,35696
G26456,26456,36750
G26501,26501,42835
G26505,26505,30608
G26508,26508,65150
G26519,26519,41000
G26520,26520,62000
G26521,26521,52917
G26525,26525,58849
G26534,26534,32750
G26537,26537,38826
G26541,26541,55380
G26542,26542,45507
G26543,26543,55500
G26547,26547,43869
G26554,26554,44292
G26559,26559,47604
G26560,26560,
G26562,26562,36023
G26563,26563,
G26568,26568,50000
G26570,26570,51364
G26571,26571,34141
G26572,26572,40197
G26574,26574,32500
G26575,26575,52500
G26576,26576,40370
G26581,26581,30272
G26582,26582,45118
G26585,26585,75333
G26586,26586,
G26587,26587,59444
G26588,26588,43519
G26590,26590,34707
G26591,26591,41094
G26601,26601,36949
G26610,26610,36397
G26611,26611,32292
G26615,26615,
G26617,26617,63560
G26619,26619,73261
G26621,26621,33553
G26623,26623,29621
G26624,26624,32148
G26627,26627,
G26629,26629,41964
G26631,26631,26667
G26636,26636,
G26638,26638,37500
G26651,26651,41350
G26656,26656,38229
G26660,26660,52716
G26662,26662,50581
G26676,26676,48594
G26678,26678,48316
G26679,26679,44868
G26680,26680,31957
G26681,26681,32863
G26684,26684,10729
G26690,26690,50903
G26691,26691,38558
G26704,26704,27138
G26705,26705,52679
G26707,26707,29688
G26710,26710,32422
G26711,26711,31042
G26714,26714,13821
G26716,26716,55385
G26717,26717,26705
G26719,26719,30707
G26720,26720,
G26722,26722,26250
G26726,26726,29793
G26731,26731,33750
G26739,26739,39837
G26743,26743,47591
G26750,26750,22353
G26753,26753,40505
G26755,26755,34085
G26757,26757,31273
G26761,26761,10799
G26763,26763,30591
G26764,26764,37222
G26767,26767,17632
G26801,26801,69803
G26802,26802,43750
G26804,26804,27391
G26807,26807,41250
G26808,26808,
G26810,26810,75568
G26812,26812,47957
G26814,26814,24861
G26815,26815,33487
G26817,26817,56613
G26818,26818,34231
G26823,26823,26393
G26833,26833,43864
G26836,26836,37024
G26845,26845,64943
G26847,26847,36667
G26851,26851,34750
G26852,26852,31532
G26855,26855,45950
G26865,26865,19167
G26866,26866,37250
G26884,26884,41029
G27006,27006,73743
G27007,27007,46179
G27009,27009,70208
G27011,27011,37192
G27012,27012,74954
G27013,27013,44704
G27014,27014,33750
G27016,27016,43472
G27017,27017,34698
G27018,27018,43397
G27019,27019,52183
G27020,27020,37098
G27021,27021,42433
G27022,27022,38705
G27023,27023,73622
G27024,27024,30365
G27025,27025,42837
G27027,27027,30833
G27028,27028,42719
G27030,27030,33881
G27040,27040,62801
G27041,27041,40154
G27042,27042,51607
G27043,27043,47807
G27045,27045,48565
G27046,27046,36269
G27047,27047,45404
G27048,27048,43873
G27050,27050,54730
G27051,27051,45642
G27052,27052,37423
G27053,27053,33550
G27054,27054,46643
G27055,27055,37973
G27101,27101,25647
G27103,27103,43174
G27104,27104,54483
G27105,27105,29523
G27106,27106,45783
G27107,27107,38663
G27109,27109,
G27110,27110,
G27127,27127,47122
G27201,27201,76667
G27203,27203,30984
G27205,27205,43602
G27207,27207,49896
G27208,27208,42625
G27209,27209,32500
G27212,27212,32656
G27214,27214,52736
G27215,27215,41936
G27217,27217,32702
G27229,27229,31848
G27231,27231,48793
G27233,27233,62969
G27235,27235,71172
G27239,27239,46173
G27242,27242,27834
G27243,27243,67602
G27244,27244,47366
G27248,27248,39861
G27249,27249,48915
G27252,27252,42321
G27253,27253,41598
G27258,27258,45735
G27260,27260,23962
G27262,27262,39457
G27263,27263,40932
G27265,27265,53898
G27278,27278,60692
G27281,27281,50994
G27282,27282,65603
G27283,27283,50568
G27284,27284,56151
G27288,27288,31413
G27291,27291,38490
G27292,27292,37265
G27295,27295,44419
G27298,27298,39045
G27299,27299,47838
G27301,27301,57876
G27302,27302,53029
G27305,27305,44361
G27306,27306,33297
G27310,27310,105962
G27311,27311,34652
G27312,27312,64412
G27313,27313,57453
G27314,27314,44632
G27315,27315,39125
G27316,27316,40644
G27317,27317,42620
G27320,27320,40032
G27325,27325,33828
G27326,27326,41731
G27330,27330,44549
G27332,27332,53405
G27340,27340,
G27341,27341,42670
G27343,27343,46715
G27344,27344,37272
G27349,27349,49750
G27350,27350,46659
G27355,27355,40377
G27356,27356,27271
G27357,27357,47348
G27358,27358,90947
G27360,27360,40694
G27370,27370,49005
G27371,27371,37273
G27376,27376,51865
G27377,27377,56787
G27379,27379,31558
G27401,27401,28160
G27403,27403,39686
G27405,27405,29642
G27406,27406,39038
G27407,27407,43793
G27408,27408,54906
G27409,27409,41225
G27410,27410,58903
G27455,27455,63148
G27501,27501,52257
G27502,27502,95637
G27503,27503,87262
G27504,27504,43194
G27505,27505,43610
G27507,27507,42188
G27508,27508,31364
G27509,27509,43125
G27510,27510,44883
G27511,27511,66685
G27513,27513,86423
G27514,27514,60886
G27516,27516,70255
G27517,27517,84369
G27518,27518,98054
G27519,27519,123276
G27520,27520,57568
G27521,27521,44004
G27522,27522,61886
G27523,27523,79028
G27524,27524,39333
G27525,27525,43039
G27526,27526,66356
G27527,27527,75180
G27529,27529,60489
G27530,27530,34955
G27531,27531,
G27534,27534,45609
G27536,27536,23253
G27537,27537,37705
G27539,27539,86716
G27540,27540,91159
G27541,27541,60165
G27542,27542,36131
G27544,27544,43875
G27545,27545,57061
G27546,27546,40184
G27549,27549,37513
G27551,27551,49234
G27553,27553,33214
G27555,27555,37639
G27556,27556,
G27557,27557,38378
G27559,27559,59053
G27560,27560,84504
G27562,27562,57969
G27563,27563,32318
G27565,27565,42115
G27568,27568,36184
G27569,27569,40289
G27571,27571,80907
G27572,27572,67379
G27573,27573,24570
G27574,27574,43242
G27576,27576,37183
G27577,27577,41686
G27581,27581,54237
G27582,27582,41250
G27583,27583,51738
G27587,27587,84086
G27589,27589,30864
G27591,27591,52552
G27592,27592,56905
G27596,27596,59343
G27597,27597,50447
G27601,27601,25248
G27603,27603,54802
G27604,27604,49282
G27605,27605,49282
G27606,27606,45882
G27607,27607,62513
G27608,27608,93454
G27609,27609,52791
G27610,27610,46413
G27612,27612,70604
G27613,27613,82239
G27614,27614,96782
G27615,27615,77818
G27616,27616,55843
G27617,27617,77787
G27701,27701,29018
G27703,27703,55094
G27704,27704,41694
G27705,27705,47692
G27707,27707,45615
G27709,27709,63973
G27712,27712,77500
G27713,27713,68095
G27801,27801,29665
G27803,27803,40079
G27804,27804,43634
G27805,27805,38520
G27806,27806,50417
G27807,27807,40189
G27808,27808,39701
G27809,27809,37487
G27810,27810,36521
G27812,27812,33241
G27813,27813,32039
G27814,27814,44327
G27816,27816,41402
G27817,27817,44801
G27818,27818,29318
G27819,27819,26000
G27820,27820,33702
G27821,27821,21953
G27822,27822,46842
G27823,27823,30442
G27824,27824,
G27825,27825,
G27826,27826,38661
G27827,27827,
G27828,27828,37181
G27829,27829,43654
G27830,27830,40731
G27831,27831,27975
G27832,27832,29167
G27834,27834,31301
G27837,27837,71386
G27839,27839,30446
G27840,27840,25435
G27841,27841,20000
G27842,27842,49583
G27843,27843,31458
G27844,27844,20987
G27845,27845,37500
G27846,27846,40726
G27847,27847,21337
G27849,27849,34063
G27850,27850,41756
G27851,27851,43085
G27852,27852,45694
G27853,27853,37969
G27855,27855,31627
G27856,27856,45579
G27857,27857,31319
G27858,27858,45394
G27860,27860,37009
G27861,27861,19038
G27862,27862,39375
G27863,27863,53229
G27864,27864,35711
G27865,27865,48750
G27866,27866,32892
G27869,27869,27234
G27870,27870,33488
G27871,27871,34744
G27872,27872,30625
G27873,27873,34625
G27874,27874,33938
G27875,27875,33929
G27876,27876,26292
G27878,27878,26332
G27879,27879,35625
G27880,27880,46071
G27881,27881,48594
G27882,27882,37321
G27883,27883,44077
G27884,27884,39504
G27885,27885,42122
G27886,27886,33873
G27888,27888,27417
G27889,27889,38617
G27890,27890,22826
G27891,27891,41695
G27892,27892,36439
G27893,27893,32857
G27896,27896,55643
G27897,27897,15672
G27909,27909,45378
G27910,27910,33060
G27915,27915,56406
G27916,27916,53750
G27917,27917,28787
G27919,27919,70795
G27920,27920,33854
G27921,27921,58408
G27922,27922,34722
G27923,27923,46103
G27924,27924,28838
G27925,27925,32769
G27926,27926,49899
G27927,27927,73378
G27928,27928,37883
G27929,27929,71905
G27932,27932,37823
G27935,27935,50469
G27936,27936,46250
G27937,27937,52983
G27938,27938,41406
G27939,27939,56950
G27941,27941,69150
G27942,27942,45969
G27943,27943,77583
G27944,27944,43942
G27946,27946,37313
G27947,27947,47000
G27948,27948,53606
G27949,27949,64852
G27950,27950,62188
G27953,27953,40028
G27954,27954,53555
G27956,27956,100859
G27957,27957,46000
G27958,27958,74310
G27959,27959,55051
G27960,27960,60994
G27962,27962,31047
G27964,27964,54085
G27965,27965,33475
G27966,27966,56614
G27967,27967,25000
G27968,27968,
G27970,27970,34082
G27972,27972,
G27973,27973,52333
G27974,27974,47115
G27976,27976,72526
G27978,27978,67955
G27979,27979,49583
G27980,27980,41080
G27981,27981,48036
G27982,27982,
G27983,27983,28157
G27985,27985,32361
G27986,27986,26103
G28001,28001,38827
G28006,28006,29250
G28007,28007,29375
G28009,28009,29924
G28012,28012,50958
G28016,28016,32585
G28017,28017,
G28018,28018,32053
G28019,28019,
G28020,28020,41171
G28021,28021,43785
G28023,28023,49684
G28025,28025,50588
G28027,28027,61240
G28031,28031,81509
G28032,28032,42116
G28033,28033,44277
G28034,28034,40750
G28036,28036,99676
G28037,28037,72538
G28039,28039,13750
G28040,28040,37873
G28043,28043,33191
G28052,28052,31938
G28054,28054,38420
G28056,28056,56812
G28071,28071,42692
G28072,28072,60208
G28073,28073,33681
G28075,28075,80678
G28076,28076,
G28077,28077,23295
G28078,28078,89774
G28079,28079,66759
G28080,28080,51146
G28081,28081,42380
G28083,28083,39343
G28086,28086,39167
G28088,28088,43608
G28089,28089,40000
G28090,28090,31381
G28091,28091,34348
G28092,28092,43192
G28097,28097,49915
G28098,28098,44338
G28101,28101,49583
G28102,28102,30833
G28103,28103,47475
G28104,28104,95846
G28105,28105,66417
G28107,28107,54548
G28108,28108,48000
G28109,28109,26786
G28110,28110,53043
G28112,28112,50326
G28114,28114,40750
G28115,28115,57868
G28117,28117,77791
G28119,28119,27656
G28120,28120,49865
G28124,28124,45147
G28125,28125,51136
G28127,28127,44718
G28128,28128,36703
G28129,28129,47467
G28133,28133,43232
G28134,28134,50106
G28135,28135,41832
G28137,28137,48157
G28138,28138,45248
G28139,28139,38868
G28144,28144,34489
G28146,28146,48266
G28147,28147,42110
G28150,28150,37793
G28152,28152,41754
G28159,28159,38274
G28160,28160,29126
G28163,28163,49919
G28164,28164,53506
G28166,28166,54282
G28167,28167,30256
G28168,28168,41614
G28169,28169,20795
G28170,28170,30634
G28173,28173,96138
G28174,28174,48836
G28202,28202,77188
G28203,28203,73113
G28204,28204,57339
G28205,28205,38777
G28206,28206,23767
G28207,28207,127729
G28208,28208,28985
G28209,28209,63953
G28210,28210,57461
G28211,28211,73339
G28212,28212,33697
G28213,28213,40419
G28214,28214,53523
G28215,28215,44756
G28216,28216,48244
G28217,28217,39732
G28226,28226,76095
G28227,28227,52633
G28244,28244,
G28262,28262,47389
G28269,28269,59051
G28270,28270,81350
G28273,28273,56372
G28277,28277,97658
G28278,28278,78944
G28280,28280,
G28282,28282,
G28301,28301,24334
G28303,28303,42296
G28304,28304,46528
G28305,28305,41911
G28306,28306,47142
G28307,28307,41425
G28308,28308,117500
G28310,28310,
G28311,28311,46589
G28312,28312,41950
G28314,28314,46409
G28315,28315,41924
